აღებაც	აღებ აც
მკვლელობას	მკვლელობ ას
უდაოდ	უ და ო დ
ავტომობილები	ავტომობილ ები
ხელნაწერებში	ხელნაწერ ებშ ი
ორიგინალურად	ორიგინალ ურად
შირლი	შირ ლი
ჩანს	ჩან ს
დარწმუნებულნი	დარწმუნ ებულნი
ვაკეების	ვაკე ების
აღიზიანებს	ა ღიზიანებ ს
ფიფქია	ფიფ ქი ა
ფირნის	ფირ ნ ის
მხარდაჭერა	მხარდაჭერ ა
არჩეულად	არჩეულ ად
ბარსელონაში	ბარსელონ აში
არაბ	არაბ
ბალანი	ბალ ა ნი
ექვემდებარებოდნენ	ე ქვემდებარ ებოდნენ
იანოშ	იანოშ
ინდივიდუალურად	ინდივიდუალ ურად
დაუოკებელი	და უ ოკ ებელი
კოლონიზაციის	კოლონიზაცი ის
პროფესიის	პროფესი ის
სახეების	სახე ების
სომხური	სომხურ ი
ცილინდრს	ცილინდრ ს
შანსი	შანს ი
რეზონანსი	რეზონანს ი
ანდომებს	ანდომ ებს
ქოხი	ქოხ ი
წერტილოვანი	წერტილ ოვან ი
ქვეშევრდომები	ქვეშევრდომ ები
ვერნის	ვერნ ის
