აღებაც	აღებ აც
გააუპატიურა	გა ა უ პატიურ ა
ოკუპაციას	ოკუპაცი ას
დებედის	დე ბედ ის
სტალინგრადის	სტალინ გრად ის
დაიცავს	და იცავ ს
სიმპათია	სიმპათ ია
ძლიერდება	ძლიერ დ ება
დეიდა	დეიდ ა
ეპილეფსია	ე პილეფსი ა
თარიღთან	თარიღ თან
კათედრალის	კათედრალ ის
პრინცმა	პრინც მა
სართავი	სართავ ი
მთავრდება	მთავრ დ ება
პარიტეტის	პარიტეტ ის
ვილსონი	ვილ ს ონი
მოეპოვებინათ	მოეპოვ ები ნათ
სინუსოიდალური	სი ნუსოიდ ალ ური
ცნობილი	ცნობ ი ლი
ქარხნები	ქარხნ ები
ც	ც
გაბედულად	გა ბედ ულ ად
ვერსიისგან	ვერსი ის გან
ტიპისაა	ტიპ ისა ა
მესაქონლეობა	მე სა ქონლეობ ა
ზოგიერთი	ზოგიერთ ი
დარბაზი	დარბაზ ი
ტაეპში	ტაეპ ში
გოთიკური	გოთ იკ ური
ეცნობოდა	ეცნობ ო და
დაფებზე	დაფ ებზე
მითები	მით ები
ცეილონის	ცეილ ონ ის
