გამოსხივება	გამო სხივ ება
ტრანსლაცია	ტრანს ლაცი ა
აქტივისტების	აქტივ ისტების
ფუძიდან	ფუძ იდან
ბარტონის	ბარ ტონის
ემბრიონის	ემბრი ონის
საელჩოში	სა ელჩ ოში
მოკრივე	მო კრივ ე
საღვინე	სა ღვინ ე
იბრძოლა	ი ბრძოლ ა
განტოლებების	გა ნტოლებ ების
ურიგოდ	უ რიგ ოდ
ფირფიტების	ფირფიტ ების
ცუცხვათის	ცუცხვ ათის
დიალექტებს	დიალექტ ებს
სამხრეთისა	სა მხრეთ ისა
შემოსვლამ	შემო სვლ ამ
გავითვალისწინოთ	გავი თვალისწინ ოთ
შრეთა	შრე თა
გააღვივა	გაა ღვივ ა
შეერთებოდა	შე ერთ ებოდა
პოტენციალს	პოტ ენციალ ს
ასწავლიან	ა სწავლ იან
რიტუალით	რიტუალ ით
სექსის	სექს ის
გადააგდეს	გადა აგდ ეს
გამოცემას	გამო ცემ ას
განმარტებას	გან მარტ ებას
