გამოსხივება	გამო სხივ ება
ნუსხურში	ნუსხ ურ ში
ფრიზის	ფრიზ ის
რომაა	რომა ა
მომიტანე	მო მ იტანე
გაღიზიანებას	გა ღიზიან ებას
როსონერის	როს ონერი ს
გადანაცვლება	გადა ნაცვლ ება
ვარჯიშობდა	ვარჯიშო ბ და
ხანგრძლივობით	ხან გრძლივ ობით
აკაციის	ა კ აციის
სრუტის	სრუტ ის
ენკე	ენ კე
სესხის	სესხ ის
ბიოლოგიურ	ბიოლოგ ი ურ
მორცხვი	მო რცხვი
ეუფლებოდა	ეუფლ ებოდა
მზეზე	მზე ზე
ნივთიერ	ნივთიერ
განიმარტება	გან ი მარტ ება
დანაშაულებრივ	დანა შაულ ებრივ
დამოუკიდებლად	და მო უკიდ ებლად
ხშირადაა	ხშირ ად ა ა
ერთდროული	ერთ დრო ული
სოხუმიდან	ს ოხუმ იდან
სევილიასთან	სევილი ასთან
ბატონობისგან	ბატონ ობის გან
