გამოსხივება	გამო სხივ ება
ხისაგან	ხ ისაგან
ტაილერის	ტაილერ ის
გაჩნდეს	გა ჩნდ ეს
ზღვრული	ზღვრ ული
მტკივნეული	მ ტკივნე ული
შეტევის	შე ტევ ის
ვლადიმერ	ვლადი მ ერ
იფანტება	ი ფანტ ება
ბრენდან	ბრენდ ან
აიარ	აი არ
კრძალავდნენ	კრძალ ავდნენ
მცენარეების	მცენარ ეების
გადარჩენას	გადა რჩენ ას
იტალიიდან	იტალი იდან
მერქანი	მე რქან ი
აღადგინოს	აღ ადგინ ოს
შეფარდება	შე ფარდ ება
ბილი	ბილ ი
ნაწარმოებიდან	ნა წარმოებ იდან
ასპექტის	ა სპექტ ის
მოწმობაში	მოწმ ობაში
მაგენის	მა გენ ის
გამოვიყენებო	გამოვი ყენებ ო
ნაწილდებოდა	ნაწილ დებოდა
წუთას	წუთ ას
ქიმიკოსის	ქიმიკო სის
ბალზაკს	ბალზაკ ს
იუკარი	იუ კარ ი
რაზედაც	რა ზედაც
წელსა	წელ სა
მებაღეობა	მე ბაღეობ ა
ფორმულაში	ფორმულ აში
