გამოსხივება	გამო სხივ ება
მიუყვებოდა	მი უყვ ებოდა
ხელის	ხელ ის
რევოლუციონერი	რევოლუციონე რ ი
დაუდგამთ	დაუ დგამ თ
მწუხარება	მ წუხარებ ა
უკუღმა	უკუ ღ მა
იმეორებდა	ი მეორ ებდა
ხატავს	ხატავ ს
შედის	შე დ ის
წარმოადგენდნენ	წარმო ადგენ დნენ
ნერონმა	ნერონ მა
სურვილმა	სურვილ მა
თვითნებობის	თვით ნ ებობის
თარიღს	თარიღ ს
ყაიმით	ყაიმ ით
მოწამე	მოწამ ე
ფრონეს	ფრონ ეს
ჩემდა	ჩემ და
დაქანებული	და ქან ებული
ზონალობის	ზონა ლობის
საფლავებში	სა ფლავ ებში
კამარის	კამარ ის
მეჩქარება	მე ჩქარ ება
ოკლენდის	ოკლენდ ის
კედლებისა	კედლებ ისა
შეიწოვება	შეი წოვ ება
ბარდის	ბარ დ ის
გეოპოლიტიკა	გეოპოლიტიკ ა
მბრძანებელი	მ ბრძანებ ელი
