გამოსხივება	გამო სხივ ება
კბილებით	კბილ ებით
აღსარებას	აღსარ ებას
მუგაბეს	მ უგაბ ეს
გვაწვდიან	გვაწვდ იან
ზღვაოსანი	ზღვაოსან ი
კრიზისში	კრიზის ში
დაბადებამდე	და ბად ებამდე
ფილმიდან	ფილმ იდან
ჯგუფად	ჯგუფ ად
მოთხრობის	მო თხრობ ის
ატოლზე	ატოლ ზე
თორმეტიდან	თორმეტ იდან
ცხოველებით	ცხოველ ებით
ალბომებისგან	ალბომ ებისგან
თავგადასავალი	თავგადასა ვალ ი
გამოთქმული	გამო თქმ ული
დაცულად	და ც ულად
ჩადენსისის	ჩადენ სისის
დონისა	დონ ისა
ციურიხში	ციურიხ ში
სოლიდარობის	სოლიდა რობ ის
