აღებაც	აღებ აც
ხილვის	ხილვ ის
სტელა	სტელ ა
გაენადგურებინა	გა ენადგურებინ ა
ნაბიჯის	ნაბიჯ ის
ვიყავი	ვიყავ ი
ამოჭრილი	ა მო ჭრილ ი
მიეწერება	მი ეწერ ება
დეკემბრიდან	დეკემბრ იდან
შიმპანზის	შიმპანზ ის
შეზღუდვის	შე ზღუდვ ის
თვითმკვლელობის	თვითმკვლელობ ის
სანტიმეტრით	სა ნტიმეტრ ით
ახალქალაქის	ახალქალაქ ის
იქაურობა	იქაურ ობა
ოლიმპი	ოლიმპი
წაყვანა	წაყვან ა
იაკობი	იაკობ ი
წამოწყებას	წამოწყებ ას
