გამოსხივება	გამო სხივ ება
დახოცა	და ხოც ა
გილანის	გილ ანის
ითვისებენ	ი თვის ებენ
თავდაცვაზე	თავდაცვ აზე
მიქსი	მიქს ი
რეიტინგში	რეიტინგ ში
გადანაწილებული	გადა ნაწილ ებული
ენტროპია	ენტროპი ა
საომარ	სა ომარ
სარეგისტრაციო	ს ა რეგისტრ აციო
შენებას	შენებ ა ს
მცველის	მცველ ის
დარაიონება	და რაიონ ება
დოკუმენტურ	დოკუმენ ტურ
ლიახვისა	ლიახვ ისა
სტილიზებული	სტილ იზ ებული
ნახშირწყლები	ნა ხშირწყლ ები
მყისიერი	მყის იერი
საგუნტის	სა გუნ ტის
თორა	თორ ა
რადიოთი	რადიო თი
გარდამტეხი	გარდა მ ტეხი
კონტროლ	კონტროლ
მიდგომები	მი დგომ ები
შემოსავალს	შე მოსა ვალ ს
ვიკინგური	ვიკინგ ური
ბოდიში	ბოდიშ ი
დოკუმენტებს	დოკუმენ ტებს
კოლოსი	კოლ ოს ი
გაზური	გაზ ური
ემიგრაციაშია	ემიგრ აცია ში ა
