გამოსხივება	გამო სხივ ება
კეპლერმა	კეპლ ერმა
კონტექსტი	კონტექსტ ი
მომგვრელი	მომგვრ ელი
ღვთისმოშიში	ღვთ ის მო ში ში
განედების	განე დების
ჯაჭვი	ჯაჭვ ი
მოინახულა	მო ი ნახულ ა
დაესხნენ	და ესხ ნენ
აქა	აქა
ალვარო	ა ლვარო
სიმბოლო	სიმ ბოლო
მწიფე	მწიფ ე
დათვები	დათვ ები
ზედსართავი	ზე დ სა რთავ ი
ზარალის	ზარალ ის
ჰეზბოლა	ჰეზბოლა
ცხოვრებისეული	ცხოვრებ ის ეული
გათხარეს	გა თხ ა რეს
სტუდიაში	სტუდი ა ში
მადლობა	მადლ ობა
ვიოლინოს	ვიოლინო ს
მინდობილი	მინდ ობ ილი
პროზის	პროზ ის
მშვიდობა	მშვიდობ ა
რეგულარულ	რეგულა რულ
მაჩვენებელმა	მა ჩვენ ებელმა
მატჩიანი	მატჩ იანი
თხზულებანი	თხზულ ება ნი
გამგებელს	გამგე ბელ ს
გადინება	გა დინებ ა
მიმზიდველ	მიმ ზიდველ
მოეყვანა	მო ე ყვანა
პირას	პირ ას
ავლებს	ავ ლებს
