აღებაც	აღებ აც
იქნებოდა	იქნ ებ ო და
გაფრენის	გა ფრენ ის
შემკრები	შემკრ ები
დგანან	დგან ან
ლიბიას	ლიბი ა ს
ბურბონთა	ბურბონ თა
მოყვებოდა	მოყვ ებ ო და
შიმპანზეებს	შიმპანზე ებს
უშიშარი	უ შიშ არი
რბილობი	რბილ ობ ი
ოკეანიდან	ოკეან იდან
კლიენტების	კლიენტ ების
ჯუჯებს	ჯუჯ ებს
ფართოფოთლოვანი	ფართო ფოთლოვან ი
ორთქლს	ორთქლ ს
არტურა	არტურ ა
კათედრა	კათედრ ა
ნახევარკუნძული	ნახევარ კუნძულ ი
მოხვდნენ	მო ხვდ ნენ
სოფიოს	სოფი ო ს
მოახდინა	მო ახდინ ა
ორნამენტული	ორნამენტ ული
ადგას	ადგ ას
ფრუტო	ფრუტ ო
მოერგო	მო ერგ ო
გადაასვენა	გა და ასვენ ა
დასჭირდებოდა	დასჭირ დებ ო და
დაჩაგრული	და ჩაგრ ული
თავისებურებებს	თავისებურებ ებს
შედეგმა	შედეგ მა
გამოკვლევებში	გამო კვლევ ებ ში
კრატერის	კრატერ ის
ამოძრავებდა	ა მოძრავ ებ და
კირიონის	კირიონ ის
დისკები	დისკ ები
მისაღებ	მი საღებ
