აღებაც	აღებ აც
ისახელა	ი სახელ ა
ქვაბების	ქვაბ ების
ფრთხილი	ფრთხილ ი
დინოზავრის	დინოზავრ ის
ზარალის	ზარალ ის
ილიამ	ილი ამ
სინდრომის	სინდრომ ის
ატრიბუტი	ატრიბუტ ი
რეფორმები	რეფორმ ები
დახოცეს	და ხოც ეს
დედაქალაქით	დედაქალაქ ით
იჩენდნენ	იჩენ დნენ
კერის	კერ ის
ფიზიკოსმა	ფიზიკოს მა
ჩვენამდე	ჩვენ ამდე
გამოფიტვის	გამო ფიტვ ის
ფილიალში	ფილიალ ში
გამოჰკითხა	გამო ჰკითხ ა
შესული	შე სულ ი
ლაგუნაში	ლაგუნ აში
წუთიანი	წუთ იანი
მთაგრეხილის	მთა გრეხილ ის
ეკონომიკურად	ეკონომიკ ურად
იმედებს	იმედ ებს
ურთიერთობებში	ურთიერთობ ებში
