გამოსხივება	გამოსხივ ება
დარგის	დარგ ის
მლოცველთა	მლოცველ თა
საკითხები	საკითხ ები
დნობის	დნობ ის
როკფელერის	როკ ფელ ერის
გაუარესებას	გაუარეს ებას
მსახურმა	მსახურ მა
სტადიაშია	სტადია ში ა
ესკიზები	ესკიზ ები
მოხუცები	მოხუც ები
რეჟიმების	რეჟიმ ები ს
გადაცილებული	გა დაცილ ებული
