აღებაც	აღებ აც
გადაინაცვლეს	გა და ინაცვლ ეს
ისევე	ისე ვე
მმართველის	მმართველ ის
გამოიხატა	გამო იხატ ა
გაცვლას	გაცვლ ას
გასროლით	გა სროლ ით
ვარჯიშობს	ვარჯიშ ობ ს
ქმარი	ქმარ ი
ესეთი	ეს ეთ ი
გამოვლინების	გამო ვლინებ ის
მილაკების	მი ლაკ ების
თესლი	თესლ ი
ეჭვები	ეჭვ ები
მიმართვას	მი მართვ ას
საქმიანობები	სა ქმიანობ ები
ნორმატიულ	ნორმატიულ
ვებგვერდზე	ვებგვერდ ზე
ამცირებს	ამცირ ებს
ბლუზს	ბლუზ ს
დაზიანებული	დაზიანებ ული
მნახველებისთვის	მნახველ ების თვის
ეპისკოპოსობა	ეპისკოპოს ობ ა
ნეაპოლში	ნეაპოლ ში
ჟურნალისტის	ჟურნალისტ ის
კოლონიების	კოლონი ების
ბოდენის	ბო დენ ის
ოსტატურად	ოსტატ ურ ად
ჯაყელი	ჯაყელ ი
სიუ	სი უ
ნასაუ	ნა სა უ
უფლებამოსილია	უფლებ ა მო სი ლ ია
