გამოსხივება	გამო სხივ ება
რკინიგზას	რკინ იგზ ას
ათვლას	ათვლა ს
უდრის	უდრ ის
ორთაბრძოლა	ორთა ბრძოლ ა
ბალახების	ბალახ ების
დაწესებას	და წეს ებას
მონაწილეები	მო ნაწილ ეები
ძევს	ძ ევს
ასტურიის	ას ტური ის
ვერსია	ვერსია
კვიპროსი	კვიპრო სი
აირებში	აირ ებში
შებუსვილი	შე ბუს ვილი
უსამართლოდ	უსა მართლ ოდ
ერთნი	ერთ ნი
სასახლეზე	სა სახლ ეზე
განივზოლიანი	განივ ზოლ იანი
ეთნიკურმა	ეთნიკ ურ მა
აქტივის	ა ქტივ ის
რადა	რა და
წარმოდგენებში	წარმო დგენ ებში
ქალაქებს	ქალაქ ებს
საკვებია	საკვ ები ა
ვულგარული	ვულგ არული
სისტემასთან	სისტემ ასთან
გამოისყიდა	გამო ის ყიდ ა
გემებისათვის	გემ ების ა თვის
რევანში	რევანში
ღალატით	ღალატ ით
შეირთავს	შე ირ თავს
ლვოვის	ლ ვო ვის
გამომყავს	გამო მ ყავს
დეგრადაციის	დეგ რად ა ციის
