გამოსხივება	გამო სხივ ება
ნაკლებობა	ნაკლებობ ა
საპასპორტო	სა პასპორტ ო
აზრით	აზრ ით
რითმის	რითმ ის
კვერცხები	კვერცხ ები
იორკმა	იორკ მა
განვითარებას	განვითარ ებას
კლანი	კლან ი
მოედანს	მო ედან ს
ქვევით	ქვე ვ ით
გაჰყოლოდა	გა ჰყოლ ოდა
გასწვრივ	გა სწვრივ
ელჩობის	ელჩ ობის
ბრაიან	ბრაიან
გამოირჩა	გამოი რჩ ა
განყოფილებას	გა ნყოფილებ ას
ემსახურებიან	ემ სახურ ებიან
სპონსორების	სპონსორ ების
ბურღულა	ბურღ ულა
მოცილების	მო ცილ ების
მოკლა	მოკლ ა
აღიარეს	აღიარ ეს
არდის	არდ ის
პროცედურას	პროცედურ ას
ბილის	ბ ილის
ნიკოლოზს	ნიკოლოზ ს
უკრაინისა	უკრაინ ისა
განუვითარებელია	გა ნუვითარებელ ია
