იტალიასთან	იტალი ასთან
ბრუტუსისა	ბრუტუს ისა
დისერტაციის	დისერტ აციის
სიძნელეებს	სიძნელე ებს
სესხების	სესხ ების
ტერაკოტის	ტერა კოტის
ნაოხარი	ნა ოხარი
განლაგებულ	განლაგ ებულ
სანჩესმა	სანჩეს მა
რეგისტრირებული	რეგისტრ ირებული
მომენტით	მომენტ ით
აივერსონი	აივერსონი
ეტაპზე	ეტაპ ზე
პრაქტიკულ	პრაქტიკ ულ
ხარს	ხარ ს
შეუცვლია	შეუცვლ ია
