იტალიასთან	იტალი ასთან
უცხოპლანეტური	უცხო პლანეტ ური
სპინური	სპინ ური
აიხსნას	აიხსნ ას
მიეკუთვნება	მიეკუთვნ ება
გემებისათვის	გემ ებისათვის
მოჰკვეთეს	მო ჰკვეთ ეს
გზავნიდნენ	გზავნ იდნენ
წაკითხვა	წა კითხვ ა
სტიუარტების	სტიუარტ ების
რაიხი	რაიხ ი
სიშორის	სი შორ ის
გაუცხოების	გა უცხო ების
იწევს	იწევ ს
პლასტიკური	პლასტიკ ური
ფენომენი	ფენომენ ი
პარმის	პარმ ის
ფელინის	ფელ ინის
კვირაობით	კვირა ობით
ვისოკოვის	ვისოკო ვის
კოპენჰაგენის	კოპენჰ აგენ ის
