იტალიასთან	იტალი ასთან
ემანუელე	ემანუე ლე
ნორმატიული	ნორმატი ული
იშიფრება	იშიფრ ება
რნმ	რნ მ
დნება	დნ ება
გლეხები	გლეხ ები
თამაზის	თამაზ ის
მისადგომები	მისადგომ ები
პროტესტანტებს	პროტესტანტე ბს
ტერიერების	ტერიერ ების
დიფერენციაციის	დიფერენცი აციის
ვერცერთი	ვერცერთ ი
ოფლიანობა	ოფლიან ობა
ფორმატით	ფორმატ ით
ჩამოაგდეს	ჩამოაგდ ეს
